Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,order_date,price_value,currency,gross_revenue,paid_revenue,return_count_total,return_count_processed,return_count_rejected,refund_total_processed,latest_return_date,has_any_return,has_processed_return,ticket_count,latest_ticket_date,defect_tickets,delivery_tickets,lockout_tickets,refund_tickets,total_exclaims,avg_text_len,has_any_ticket
100181,2023-11-22,C0001,Electronics,NoiseCancel Headphones,185.90,1,Pending,2023-11-22,185.9,UNK,185.9,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100292,2023-11-25,C0082,Electronics,NoiseCancel Headphones,"258,19 EUR",2,Paid,2023-11-25,258.19,EUR,516.38,516.38,0.0,0.0,0.0,0.0,,False,False,1.0,,0.0,0.0,0.0,0.0,0.0,164.0,True
100650,2023-12-05,C0054,Smart Home,NordLock Pro,213.11,1,Paid,2023-12-05,213.11,UNK,213.11,213.11,1.0,1.0,0.0,213.11,,True,True,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100867,2023-12-09,C0029,Smart Home,NordLock Pro,"209,05 EUR",1,Paid,2023-12-09,209.05,EUR,209.05,209.05,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100175,2023-11-22,C0002,Accessories,Laptop Sleeve,"27,74 EUR",1,Paid,2023-11-22,27.74,EUR,27.74,27.74,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100743,2023-12-07,C0097,Accessories,Laptop Sleeve,20.81,1,Paid,2023-12-07,20.81,UNK,20.81,20.81,0.0,0.0,0.0,0.0,,False,False,1.0,,0.0,1.0,0.0,0.0,0.0,142.0,True
100258,2023-11-24,C0099,Smart Home,NordLock Pro,"214,74 EUR",1,Paid,2023-11-24,214.74,EUR,214.74,214.74,0.0,0.0,0.0,0.0,,False,False,2.0,,0.0,2.0,0.0,0.0,0.0,126.0,True
100692,2023-12-06,C0206,Electronics,Laptop X,"1 379,55 EUR",1,Paid,2023-12-06,1379.55,EUR,1379.55,1379.55,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100862,2023-12-09,C0003,Accessories,USB-C Cable,"17,87 EUR",1,Paid,2023-12-09,17.87,EUR,17.87,17.87,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100022,2023-11-16,C0003,Electronics,NoiseCancel Headphones,"176,57 EUR",1,Paid,2023-11-16,176.57,EUR,176.57,176.57,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101013,2023-12-12,C0001,Accessories,USB-C Cable,13,3,Paid,2023-12-12,13.0,UNK,39.0,39.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101149,06/12/2023,C0009,Smart Home,NordTherm,106.57,1,Failed,,106.57,UNK,106.57,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100783,2023-12-07,C0211,Smart Home,NordLock Pro,"183,60 EUR",1,Pending,2023-12-07,183.6,EUR,183.6,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100482,30/11/2023,C0007,Electronics,NoiseCancel Headphones,"176,13 EUR",1,Paid,,176.13,EUR,176.13,176.13,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100475,2023-11-30,C0222,Electronics,NoiseCancel Headphones,"254,73 EUR",1,Paid,2023-11-30,254.73,EUR,254.73,254.73,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100804,2023-12-08,C0006,Accessories,Laptop Sleeve,"29,83 EUR",3,Paid,2023-12-08,29.83,EUR,89.49,89.49,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100119,2023-11-19,C0001,Accessories,Accessory Bundle,27,2,Paid,2023-11-19,27.0,UNK,54.0,54.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100179,2023-11-22,C0004,Electronics,Laptop X,1755.32,2,Paid,2023-11-22,1755.32,UNK,3510.64,3510.64,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101159,2023-12-12,C0003,Electronics,NoiseCancel Headphones,"308,13 EUR",1,Paid,2023-12-12,308.13,EUR,308.13,308.13,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100338,27/11/2023,C0003,Electronics,NoiseCancel Headphones,"321,06 EUR",1,Paid,,321.06,EUR,321.06,321.06,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101019,12/12/2023,C0002,Accessories,Accessory Bundle,75,2,Paid,,75.0,UNK,150.0,150.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100298,2023-11-26,C0006,Electronics,NoiseCancel Headphones,236.41,1,Paid,2023-11-26,236.41,UNK,236.41,236.41,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101200,2023-12-11,C0024,Smart Home,NordLock Pro,206,1,Paid,2023-12-11,206.0,UNK,206.0,206.0,0.0,0.0,0.0,0.0,,False,False,2.0,2023-09-12,2.0,0.0,0.0,0.0,0.0,118.0,True
101118,2023-12-14,C0001,Accessories,Accessory Bundle,"78,76 EUR",2,Paid,2023-12-14,78.76,EUR,157.52,157.52,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100110,2023-11-19,C0001,Electronics,Smartphone Z,"1007,22 EUR",1,Paid,2023-11-19,1007.22,EUR,1007.22,1007.22,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100414,2023-11-29,C0001,Accessories,Screen Protector,8.16,3,Paid,2023-11-29,8.16,UNK,24.48,24.48,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101111,2023-12-14,C0002,Smart Home,NordLock Pro,227,1,Paid,2023-12-14,227.0,UNK,227.0,227.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100543,02/12/2023,C0270,Smart Home,NordLock Pro,"190,15 EUR",1,Paid,,190.15,EUR,190.15,190.15,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100888,2023-12-09,C0001,Electronics,Smartphone Z,"897,04 EUR",1,Paid,2023-12-09,897.04,EUR,897.04,897.04,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100306,2023-11-26,C0012,Smart Home,NordCam Mini,75,2,Paid,2023-11-26,75.0,UNK,150.0,150.0,0.0,0.0,0.0,0.0,,False,False,1.0,,1.0,0.0,0.0,0.0,0.0,119.0,True
100968,2023-12-11,C0106,Electronics,Laptop X,1406.83,1,Paid,2023-12-11,1406.83,UNK,1406.83,1406.83,0.0,0.0,0.0,0.0,,False,False,2.0,2023-08-12,1.0,0.0,0.0,1.0,0.0,175.5,True
100921,10/12/2023,C0002,Smart Home,NordPlug,16.05,1,Paid,,16.05,UNK,16.05,16.05,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100021,2023-11-15,C0006,Smart Home,NordTherm,138.07,1,Paid,2023-11-15,138.07,UNK,138.07,138.07,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100981,11/12/2023,C0014,Electronics,Tablet A,543.89,1,Paid,,543.89,UNK,543.89,543.89,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100671,2023-12-05,C0010,Smart Home,NordLock Pro,$228.29,1,Paid,2023-12-05,228.29,USD,228.29,228.29,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101130,14/12/2023,C0002,Accessories,Laptop Sleeve,19,1,Paid,,19.0,UNK,19.0,19.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100102,2023-11-19,C0010,Accessories,Laptop Sleeve,"24,31 EUR",1,Paid,2023-11-19,24.31,EUR,24.31,24.31,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100140,2023-11-21,C0199,Smart Home,NordLock Pro,"222,11 EUR",1,Paid,2023-11-21,222.11,EUR,222.11,222.11,1.0,1.0,0.0,222.11,,True,True,4.0,2023-10-12,0.0,1.0,0.0,0.0,0.0,162.0,True
100224,2023-11-24,C0001,Electronics,TV Pro,"1 442,67 EUR",1,Paid,2023-11-24,1442.67,EUR,1442.67,1442.67,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100922,10/12/2023,C0053,Accessories,Charger,35.94,3,Paid,,35.94,UNK,107.82,107.82,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100553,2023-12-02,C0019,Smart Home,NordLock Pro,188.09,1,Paid,2023-12-02,188.09,UNK,188.09,188.09,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100394,28/11/2023,C0016,Electronics,TV Pro,"1256,68 EUR",1,Paid,,1256.68,EUR,1256.68,1256.68,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100461,2023-11-30,C0076,Electronics,Smartphone Z,989.24,2,Paid,2023-11-30,989.24,UNK,1978.48,1978.48,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100856,2023-12-09,C0001,Accessories,Accessory Bundle,40.96,1,Paid,2023-12-09,40.96,UNK,40.96,40.96,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100720,2023-12-06,C0002,Smart Home,NordLock Pro,208,1,Failed,2023-12-06,208.0,UNK,208.0,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100206,2023-11-23,C0002,Electronics,Laptop X,1577,1,Paid,2023-11-23,1577.0,UNK,1577.0,1577.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100912,10/12/2023,C0001,Electronics,Tablet A,342.14,1,Paid,,342.14,UNK,342.14,342.14,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100589,03/12/2023,C0320,Accessories,USB-C Cable,"12,34 EUR",1,Paid,,12.34,EUR,12.34,12.34,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100038,2023-11-16,C0002,Accessories,Phone Case,$12.88,2,Paid,2023-11-16,12.88,USD,25.76,25.76,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101017,12/12/2023,C0002,Accessories,Laptop Sleeve,$21.14,1,Failed,,21.14,USD,21.14,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100361,28/11/2023,C0004,Smart Home,NordLock Pro,"246,71 EUR",1,Paid,,246.71,EUR,246.71,246.71,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101069,2023-12-13,C0004,Accessories,Accessory Bundle,"82,41 EUR",1,Paid,2023-12-13,82.41,EUR,82.41,82.41,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100574,2023-12-03,C0071,Electronics,Smartphone Z,819.94,1,Paid,2023-12-03,819.94,UNK,819.94,819.94,0.0,0.0,0.0,0.0,,False,False,1.0,,0.0,0.0,0.0,0.0,0.0,209.0,True
101089,2023-12-14,C0107,Electronics,TV Pro,"1 209,60 EUR",1,Paid,2023-12-14,1209.6,EUR,1209.6,1209.6,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100596,2023-12-04,C0158,Accessories,Charger,19.56,1,Paid,2023-12-04,19.56,UNK,19.56,19.56,0.0,0.0,0.0,0.0,,False,False,1.0,,0.0,0.0,0.0,0.0,0.0,140.0,True
100125,20/11/2023,C0001,Accessories,Accessory Bundle,"52,50 EUR",2,Paid,,52.5,EUR,105.0,105.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100624,2023-12-04,C0001,Smart Home,NordCam Mini,91,1,Paid,2023-12-04,91.0,UNK,91.0,91.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100396,29/11/2023,C0296,Accessories,Accessory Bundle,"52,01 EUR",2,Paid,,52.01,EUR,104.02,104.02,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100897,10/12/2023,C0110,Smart Home,NordLock Pro,$245.24,1,Paid,,245.24,USD,245.24,245.24,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100185,22/11/2023,C0001,Smart Home,NordTherm,127.55,1,Paid,,127.55,UNK,127.55,127.55,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100056,17/11/2023,C0014,Accessories,Charger,"15,88 EUR",3,Paid,,15.88,EUR,47.64,47.64,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100882,2023-12-09,C0003,Electronics,TV Pro,$1195.36,1,Paid,2023-12-09,1195.36,USD,1195.36,1195.36,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101027,2023-12-12,C0001,Smart Home,NordLock Pro,244,1,Paid,2023-12-12,244.0,UNK,244.0,244.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101112,14/12/2023,C0001,Accessories,Laptop Sleeve,23.93,1,Paid,,23.93,UNK,23.93,23.93,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100166,2023-11-22,C0203,Accessories,USB-C Cable,16.30,3,Paid,2023-11-22,16.3,UNK,48.900000000000006,48.900000000000006,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101014,12/12/2023,C0291,Smart Home,NordLock Pro,200,2,Paid,,200.0,UNK,400.0,400.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100116,2023-11-19,C0009,Electronics,Smartphone Z,"1065,43 EUR",1,Paid,2023-11-19,1065.43,EUR,1065.43,1065.43,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100311,2023-11-26,C0191,Electronics,NoiseCancel Headphones,318,1,Paid,2023-11-26,318.0,UNK,318.0,318.0,0.0,0.0,0.0,0.0,,False,False,2.0,2023-02-12,0.0,1.0,0.0,0.0,0.0,161.0,True
100909,2023-12-10,C0080,Electronics,TV Pro,"1355,85 EUR",1,Paid,2023-12-10,1355.85,EUR,1355.85,1355.85,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100476,2023-11-30,C0016,Smart Home,NordLock Pro,"223,28 EUR",1,Paid,2023-11-30,223.28,EUR,223.28,223.28,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100421,2023-11-29,C0003,Accessories,Screen Protector,"14,39 EUR",1,Paid,2023-11-29,14.39,EUR,14.39,14.39,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100199,23/11/2023,C0003,Electronics,NoiseCancel Headphones,234,1,Paid,,234.0,UNK,234.0,234.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100555,2023-12-02,C0038,Electronics,NoiseCancel Headphones,"246,91 EUR",1,Paid,2023-12-02,246.91,EUR,246.91,246.91,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101174,2023-11-29,C0008,Accessories,Screen Protector,8.41,3,Paid,2023-11-29,8.41,UNK,25.23,25.23,1.0,1.0,0.0,25.23,2023-07-12,True,True,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100219,2023-11-23,C0249,Electronics,Smartphone Z,903,1,Paid,2023-11-23,903.0,UNK,903.0,903.0,0.0,0.0,0.0,0.0,,False,False,2.0,,0.0,1.0,0.0,1.0,0.0,134.5,True
100212,2023-11-23,C0014,Accessories,Screen Protector,6.11,2,Paid,2023-11-23,6.11,UNK,12.22,12.22,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100635,04/12/2023,C0003,Electronics,Laptop X,$1648.66,1,Paid,,1648.66,USD,1648.66,1648.66,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100840,2023-12-08,C0004,Accessories,Wireless Mouse,18.18,1,Paid,2023-12-08,18.18,UNK,18.18,18.18,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100727,2023-12-06,C0050,Electronics,Laptop X,1588.34,1,Paid,2023-12-06,1588.34,UNK,1588.34,1588.34,1.0,1.0,0.0,1588.34,2023-12-12,True,True,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100055,2023-11-17,C0002,Accessories,Accessory Bundle,"94,78 EUR",1,Pending,2023-11-17,94.78,EUR,94.78,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100532,02/12/2023,C0078,Smart Home,NordLock Pro,185.66,2,Failed,,185.66,UNK,371.32,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100815,2023-12-08,C0282,Smart Home,NordLock Pro,210.20,1,Paid,2023-12-08,210.2,UNK,210.2,210.2,1.0,1.0,0.0,210.2,,True,True,5.0,2023-11-12,1.0,0.0,1.0,0.0,0.0,160.2,True
100649,2023-12-05,C0300,Accessories,Phone Case,16.63,1,Paid,2023-12-05,16.63,UNK,16.63,16.63,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100908,2023-12-10,C0021,Accessories,Phone Case,17.63,1,Paid,2023-12-10,17.63,UNK,17.63,17.63,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100571,2023-12-03,C0023,Electronics,Tablet A,$370.25,2,Paid,2023-12-03,370.25,USD,740.5,740.5,0.0,0.0,0.0,0.0,,False,False,1.0,2023-02-12,0.0,1.0,0.0,0.0,0.0,169.0,True
100927,2023-12-10,C0062,Accessories,Wireless Mouse,32.09,1,Paid,2023-12-10,32.09,UNK,32.09,32.09,0.0,0.0,0.0,0.0,,False,False,1.0,2023-08-12,0.0,0.0,0.0,0.0,0.0,153.0,True
100330,2023-11-27,C0006,Smart Home,NordLock Pro,$180.97,1,Paid,2023-11-27,180.97,USD,180.97,180.97,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100493,2023-12-01,C0260,Accessories,Charger,"36,46 EUR",2,Paid,2023-12-01,36.46,EUR,72.92,72.92,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100691,06/12/2023,C0003,Electronics,Smartphone Z,901.62,1,Paid,,901.62,UNK,901.62,901.62,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100751,07/12/2023,C0001,Accessories,Phone Case,"13,03 EUR",1,Paid,,13.03,EUR,13.03,13.03,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100832,08/12/2023,C0051,Accessories,Accessory Bundle,40.78,1,Paid,,40.78,UNK,40.78,40.78,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100148,2023-11-21,C0001,Electronics,Smartphone Z,935.86,1,Pending,2023-11-21,935.86,UNK,935.86,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100255,2023-11-24,C0034,Electronics,NoiseCancel Headphones,"264,94 EUR",1,Paid,2023-11-24,264.94,EUR,264.94,264.94,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100829,2023-12-08,C0013,Smart Home,NordLock Pro,"209,14 EUR",1,Paid,2023-12-08,209.14,EUR,209.14,209.14,0.0,0.0,0.0,0.0,,False,False,1.0,2023-07-12,0.0,1.0,0.0,0.0,0.0,181.0,True
100566,2023-12-03,C0064,Electronics,Laptop X,1695.77,1,Paid,2023-12-03,1695.77,UNK,1695.77,1695.77,0.0,0.0,0.0,0.0,,False,False,3.0,2023-03-12,1.0,0.0,0.0,1.0,0.0,179.33333333333334,True
100393,2023-11-28,C0238,Electronics,TV Pro,"1338,77 EUR",1,Paid,2023-11-28,1338.77,EUR,1338.77,1338.77,0.0,0.0,0.0,0.0,,False,False,1.0,,0.0,1.0,0.0,0.0,0.0,155.0,True
100836,2023-12-08,C0181,Smart Home,NordCam Mini,"53,95 EUR",1,Paid,2023-12-08,53.95,EUR,53.95,53.95,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101051,2023-12-13,C0002,Electronics,Laptop X,$1696.76,1,Paid,2023-12-13,1696.76,USD,1696.76,1696.76,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100231,24/11/2023,C0001,Electronics,NoiseCancel Headphones,"182,17 EUR",2,Paid,,182.17,EUR,364.34,364.34,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100147,2023-11-21,C0006,Electronics,TV Pro,1399.86,1,Paid,2023-11-21,1399.86,UNK,1399.86,1399.86,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101153,2023-11-30,C0004,Electronics,NoiseCancel Headphones,"316,19 EUR",1,Paid,2023-11-30,316.19,EUR,316.19,316.19,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100168,2023-11-22,C0021,Accessories,USB-C Cable,"7,78 EUR",1,Paid,2023-11-22,7.78,EUR,7.78,7.78,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101185,2023-11-25,C0033,Electronics,Smartphone Z,948.32,1,Paid,2023-11-25,948.32,UNK,948.32,948.32,0.0,0.0,0.0,0.0,,False,False,2.0,,0.0,2.0,2.0,0.0,0.0,187.0,True
100902,2023-12-10,C0004,Electronics,Smartphone Z,$1084.69,1,Paid,2023-12-10,1084.69,USD,1084.69,1084.69,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100599,2023-12-04,C0001,Electronics,NoiseCancel Headphones,$308.58,1,Paid,2023-12-04,308.58,USD,308.58,308.58,1.0,1.0,0.0,308.58,,True,True,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101055,2023-12-13,C0002,Smart Home,NordLock Pro,"246,13 EUR",1,Paid,2023-12-13,246.13,EUR,246.13,246.13,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101011,12/12/2023,C0002,Electronics,TV Pro,$1098.61,1,Paid,,1098.61,USD,1098.61,1098.61,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100557,2023-12-03,C0003,Electronics,NoiseCancel Headphones,186.46,1,Paid,2023-12-03,186.46,UNK,186.46,186.46,1.0,1.0,0.0,186.46,,True,True,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100687,05/12/2023,C0006,Accessories,Laptop Sleeve,"33,29 EUR",2,Paid,,33.29,EUR,66.58,66.58,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100302,26/11/2023,C0057,Smart Home,NordCam Mini,$96.99,1,Failed,,96.99,USD,96.99,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100400,29/11/2023,C0003,Accessories,Laptop Sleeve,36.68,2,Paid,,36.68,UNK,73.36,73.36,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100664,05/12/2023,C0012,Accessories,Charger,$47.42,1,Paid,,47.42,USD,47.42,47.42,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100817,08/12/2023,C0002,Accessories,Phone Case,16.73,2,Paid,,16.73,UNK,33.46,33.46,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100652,2023-12-05,C0011,Electronics,Tablet A,"314,93 EUR",1,Paid,2023-12-05,314.93,EUR,314.93,314.93,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100163,2023-11-22,C0004,Accessories,Screen Protector,10.08,2,Paid,2023-11-22,10.08,UNK,20.16,20.16,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100469,2023-11-30,C0001,Electronics,NoiseCancel Headphones,260.09,1,Paid,2023-11-30,260.09,UNK,260.09,260.09,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100762,2023-12-07,C0009,Electronics,NoiseCancel Headphones,"225,04 EUR",1,Paid,2023-12-07,225.04,EUR,225.04,225.04,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100598,2023-12-04,C0070,Accessories,Wireless Mouse,"22,02 EUR",1,Paid,2023-12-04,22.02,EUR,22.02,22.02,1.0,0.0,1.0,0.0,2023-09-12,True,False,1.0,,0.0,1.0,1.0,0.0,0.0,173.0,True
101044,13/12/2023,C0001,Smart Home,NordLock Pro,"185,80 EUR",1,Paid,,185.8,EUR,185.8,185.8,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100348,27/11/2023,C0220,Accessories,Phone Case,"31,01 EUR",4,Paid,,31.01,EUR,124.04,124.04,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100572,03/12/2023,C0002,Smart Home,NordLock Pro,"192,26 EUR",1,Paid,,192.26,EUR,192.26,192.26,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100281,2023-11-25,C0017,Smart Home,NordCam Mini,"91,10 EUR",1,Paid,2023-11-25,91.1,EUR,91.1,91.1,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100899,2023-12-10,C0001,Accessories,USB-C Cable,$8.25,1,Paid,2023-12-10,8.25,USD,8.25,8.25,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101070,13/12/2023,C0023,Smart Home,NordLock Pro,216.40,1,Paid,,216.4,UNK,216.4,216.4,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
